Image Name,Z-level,Pouch Height,Clone Genotype,Clone ID,Clone Area,Border Area,Center Area,Caspase Coverage,Caspase Border,Caspase Center,Clone Fluorescence IntDen,Center Fluorescence IntDen,Border Fluorescence IntDen
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,7,14,1,1,3.565,43.873,0.000,0.000,0.000,0.000,58.861,0.000,1573.376
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,7,14,1,1,43.873,71.811,0.000,0.000,0.000,0.000,1573.376,0.000,3312.494
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,8,14,1,1,71.811,6771.666,6209.470,562.196,168.215,167.415,3312.494,392382.361,454445.488
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,8,14,1,1,0.800,2.110,0.000,0.000,0.000,0.000,111.100,0.000,34.705
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,8,14,1,1,2.110,20.518,0.000,0.000,0.000,0.000,34.705,0.000,1027.624
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,8,14,1,1,20.518,126.816,0.000,126.816,5.602,0.000,1027.624,0.000,6317.078
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,8,14,1,1,5.602,93.566,0.000,0.000,0.000,0.000,346.034,0.000,5328.380
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,8,14,1,1,93.566,78.287,0.000,0.000,0.000,0.000,5328.380,0.000,3765.262
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,9,14,1,1,78.287,590.571,569.981,20.590,24.010,0.000,3765.262,34364.720,36138.834
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,9,14,1,1,24.010,6550.193,6053.843,496.350,274.877,263.672,1358.378,392337.397,450525.762
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,9,14,1,1,11.205,0.582,0.000,0.000,0.000,0.000,1034.318,0.000,8.949
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,9,14,1,1,0.582,21.245,0.000,0.000,0.000,0.000,8.949,0.000,993.937
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,10,14,1,1,21.245,575.728,559.795,15.934,28.303,0.000,993.937,32804.731,34173.514
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,10,14,1,1,28.303,6580.314,5891.667,688.648,372.226,342.760,1484.176,393250.137,470681.349
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,10,14,1,1,29.467,46.783,0.000,46.783,16.298,0.000,2627.848,0.000,1976.379
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,10,14,1,1,16.298,20.736,0.000,0.000,0.000,0.000,934.276,0.000,977.931
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,1,20.736,544.297,533.820,10.477,28.157,0.000,977.931,30875.718,31855.322
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,1,28.157,2235.977,2142.775,93.202,214.780,214.052,1470.570,146101.137,151576.923
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,1,0.728,3999.759,3376.083,623.675,167.123,160.357,39.944,242524.765,320056.600
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,1,6.766,15.716,0.000,15.716,9.531,0.000,903.645,0.000,689.812
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,1,9.531,17.389,0.000,0.000,0.000,0.000,533.165,0.000,678.753
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,1,17.389,16.734,0.000,0.000,0.000,0.000,678.753,0.000,868.867
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,1,16.734,13.315,0.000,0.000,0.000,0.000,868.867,0.000,436.980
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,12,14,1,1,13.315,513.303,494.095,19.208,21.682,0.000,436.980,27094.667,29144.749
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,12,14,1,1,21.682,2228.701,2143.357,85.344,215.725,215.216,909.539,146779.162,151135.869
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,12,14,1,1,0.509,2778.673,2251.838,526.835,189.242,189.169,46.274,176114.535,240865.026
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,12,14,1,1,0.073,905.173,838.964,0.000,0.000,0.000,7.567,57675.645,67989.717
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,12,14,1,1,66.209,0.000,0.000,0.000,0.000,0.000,10314.073,0.000,NaN
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,1,0.000,319.841,303.398,16.443,8.149,0.000,NaN,16591.062,18329.379
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,1,8.149,2192.541,2186.866,5.675,156.719,0.000,425.339,148124.445,148287.639
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,1,156.719,1541.800,1188.781,353.018,30.995,0.000,13101.477,97099.616,143009.171
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,1,30.995,139.403,0.000,139.403,6.039,0.000,2945.870,0.000,7218.905
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,1,6.039,259.307,0.000,259.307,67.664,0.000,361.531,0.000,14812.801
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,1,67.664,977.276,774.065,203.211,85.708,0.000,5322.923,59077.168,81276.289
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,1,85.708,821.939,760.023,0.000,0.000,0.000,8036.479,57432.490,66348.604
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,14,14,1,1,61.916,303.034,292.120,10.914,5.239,0.000,8916.114,14613.373,15475.693
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,14,14,1,1,5.239,2153.907,2148.232,5.675,123.978,0.000,230.859,143913.544,144086.779
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,14,14,1,1,123.978,1547.693,1186.089,361.604,23.210,0.000,11526.864,97245.130,143659.184
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,14,14,1,1,23.210,114.374,0.000,114.374,6.184,0.000,2385.566,0.000,6011.498
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,14,14,1,1,6.184,1236.219,1021.585,214.634,95.312,0.000,529.891,71408.946,94366.707
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,14,14,1,1,95.312,818.010,770.500,0.000,0.000,0.000,8253.877,60867.652,67685.665
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,15,14,1,1,47.511,272.913,0.000,272.913,2.401,0.000,6818.012,0.000,12703.204
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,15,14,1,1,2.401,2134.262,2130.552,3.711,117.721,0.000,75.449,142409.724,142560.113
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,15,14,1,1,117.721,1533.578,1186.453,347.125,12.660,0.000,10524.923,98796.752,143723.065
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,15,14,1,1,12.660,105.134,0.000,105.134,3.492,0.000,1205.224,0.000,5286.981
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,15,14,1,1,3.492,1222.541,999.321,223.219,28.739,0.000,331.700,67240.317,90299.793
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,15,14,1,1,28.739,821.211,784.833,0.000,0.000,0.000,2003.081,63643.852,68837.922
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,16,14,1,1,36.379,231.004,0.000,0.000,0.000,0.000,5194.070,0.000,10447.655
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,16,14,1,1,231.004,2132.079,0.000,2132.079,117.576,0.000,10447.655,0.000,142026.729
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,16,14,1,1,117.576,1522.155,1175.030,0.000,0.000,0.000,9820.414,98766.776,141346.521
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,16,14,1,1,347.125,94.439,0.000,0.000,0.000,0.000,42579.745,0.000,4375.187
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,16,14,1,1,94.439,251.667,0.000,251.667,8.658,0.000,4375.187,0.000,13422.118
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,16,14,1,1,8.658,943.516,720.661,222.856,6.112,0.000,577.402,51261.945,73665.804
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,16,14,1,1,6.112,820.775,793.927,0.000,0.000,0.000,905.246,64389.978,68003.396
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,2,26.847,94.439,0.000,0.000,0.000,0.000,3613.418,0.000,5969.881
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,2,94.439,87.381,0.000,0.000,0.000,0.000,5969.881,0.000,5048.046
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,2,87.381,88.618,0.000,0.000,0.000,0.000,5048.046,0.000,4767.348
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,2,88.618,59.006,0.000,0.000,0.000,0.000,4767.348,0.000,2693.911
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,2,59.006,58.424,0.000,0.000,0.000,0.000,2693.911,0.000,2411.031
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,7,14,1,2,58.424,40.890,0.000,0.000,0.000,0.000,2411.031,0.000,1959.499
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,8,14,1,2,40.890,33.541,0.000,0.000,0.000,0.000,1959.499,0.000,1271.579
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,9,14,1,2,33.541,23.210,0.000,0.000,0.000,0.000,1271.579,0.000,898.043
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,10,14,1,2,23.210,17.316,0.000,0.000,0.000,0.000,898.043,0.000,768.099
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,2,17.316,14.406,0.000,0.000,0.000,0.000,768.099,0.000,596.246
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,12,14,1,2,14.406,11.787,0.000,0.000,0.000,0.000,596.246,0.000,424.102
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,2,11.787,7.931,0.000,0.000,0.000,0.000,424.102,0.000,244.028
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,14,14,1,2,7.931,2.692,0.000,0.000,0.000,0.000,244.028,0.000,55.587
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,3,2.692,224.165,0.000,224.165,2.910,0.000,55.587,0.000,13902.607
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,3,2.910,11.787,0.000,11.787,2.838,0.000,165.232,0.000,422.574
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,3,2.838,203.502,0.000,0.000,0.000,0.000,157.374,0.000,14061.218
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,3,203.502,1.164,0.000,0.000,0.000,0.000,14061.218,0.000,25.756
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,3,1.164,223.001,0.000,0.000,0.000,0.000,25.756,0.000,15170.112
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,3,223.001,242.864,0.000,0.000,0.000,0.000,15170.112,0.000,15358.553
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,3,242.864,256.106,0.000,0.000,0.000,0.000,15358.553,0.000,16165.432
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,7,14,1,3,256.106,243.155,0.000,243.155,1.164,0.000,16165.432,0.000,16091.729
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,8,14,1,3,1.164,223.656,0.000,223.656,0.946,0.000,121.068,0.000,14742.299
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,9,14,1,3,0.946,209.541,0.000,209.541,0.000,0.000,102.733,0.000,13709.364
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,10,14,1,3,0.000,202.993,0.000,0.000,0.000,0.000,NaN,0.000,13459.515
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,11,14,1,3,202.993,209.104,0.000,0.000,0.000,0.000,13459.515,0.000,13125.269
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,12,14,1,3,209.104,218.126,0.000,0.000,0.000,0.000,13125.269,0.000,13325.860
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,13,14,1,3,218.126,227.585,0.000,0.000,0.000,0.000,13325.860,0.000,14466.695
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,14,14,1,3,227.585,232.678,0.000,0.000,0.000,0.000,14466.695,0.000,14557.059
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,15,14,1,3,232.678,226.930,0.000,0.000,0.000,0.000,14557.059,0.000,14106.983
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,16,14,1,3,226.930,220.600,0.000,0.000,0.000,0.000,14106.983,0.000,13442.054
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,4,220.600,65.336,0.000,65.336,3.492,0.000,13442.054,0.000,2737.566
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,4,3.492,38.052,0.000,0.000,0.000,0.000,196.226,0.000,1507.531
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,4,38.052,6.548,0.000,0.000,0.000,0.000,1507.531,0.000,208.595
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,4,6.548,0.437,0.000,0.000,0.000,0.000,208.595,0.000,15.788
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,2,14,1,5,0.437,157.447,0.000,157.447,80.761,0.000,15.788,0.000,8663.210
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,5,80.761,16.589,0.000,16.589,5.311,0.000,5594.599,0.000,961.706
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,3,14,1,5,5.311,173.963,0.000,173.963,56.896,0.000,548.663,0.000,9653.873
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,4,14,1,5,56.896,212.015,0.000,212.015,66.937,0.000,4122.719,0.000,11280.144
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,5,14,1,5,66.937,205.903,0.000,205.903,54.568,0.000,4570.540,0.000,10963.286
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,6,14,1,5,54.568,192.079,0.000,192.079,42.126,0.000,3563.433,0.000,10152.842
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_006,7,14,1,5,42.126,171.198,0.000,171.198,30.485,0.000,2755.682,0.000,8441.809
